ID,Page,Text
001,112,●洙水橋（曲阜）　史記に云ふ「孔子敎を泗洙の上に設け詩書禮樂を修む」と、其古事を偲ばしむる洙水橋は石欄干の古色優雅な太鼓橋である。橋下は即ち玉帶河で所謂洙水ではない。　（印畫の複製を嚴禁す）／／●洙水橋（曲阜）　史記に云ふ「孔子教を泗洙の上に設け詩書礼楽を修む」と、其古事を偲ばしむる洙水橋は石欄干の古色優雅な太鼓橋である。橋下は即ち玉帯河で所謂洙水ではない。　（印画の複製を厳禁す）
001,113,●税關棧橋（上海）　支那の税關制度の起源は遠く周代に溯ることが出來る、由來支那では洋關、常關の二制度があつて洋關は歐洲人の東漸につれ海外通商のため一千六百八十九年上海、廣東、寧波、福州の四ヶ所に海關を設けたに創る、長髮賊の亂後暫らく徵税が中止されたがその後英佛米の三國から海關監督官が選任されることになつて復活した。今日では關税擔保の借款をしたお蔭で英國がその管理權を握つて居る。上海は何んといつても貿易港としては支那に於ける第一位を占め全支那貿易總額三十二億海關兩の半分は上海一港だけの活動に歸して居ることから察しても盛んなりと云はねばならぬ。　（印畫の複製を嚴禁す）／／●税関桟橋（上海）　支那の税関制度の起源は遠く周代に溯ることが出来る、由来支那では洋関、常関の二制度があつて洋関は欧洲人の東漸につれ海外通商のため一千六百八十九年上海、広東、寧波、福州の四ヶ所に海関を設けたに創る、長髪賊の乱後暫らく徴税が中止されたがその後英仏米の三国から海関監督官が選任されることになつて復活した。今日では関税担保の借款をしたお蔭で英国がその管理権を握つて居る。上海は何んといつても貿易港としては支那に於ける第一位を占め全支那貿易総額三十二億海関両の半分は上海一港だけの活動に帰して居ることから察しても盛んなりと云はねばならぬ。　（印画の複製を厳禁す）
001,114,●印度巡査（上海）　上海の行政は大体に於て共同租界、佛租界、租界外に三大別され各その管理を異にして居るが、中にも共同租界は上海の商業的中心區域である。工部局は各國共同の市政機關で二十七ヶ國の繁雜な人種の生活を管理して居る。比較的狭い道路の目眩るしい交通の整理は主として印度人の巡査が其衝に當つて居る、黑白のダンダラの二尺餘の棒切れを振りかざして、一上一下よく熱閙の巷を秩序的に整理し割合に交通事故のないのは此巡査の働きだ。アノ偉大なる體驅に頭上を白布で巻つけた黑面朱唇の印度巡査は全く上海の一名物たるを失わぬ。　（印畫の複製を嚴禁す）／／●印度巡査（上海）　上海の行政は大体に於て共同租界、仏租界、租界外に三大別され各その管理を異にして居るが、中にも共同租界は上海の商業的中心区域である。工部局は各国共同の市政機関で二十七ヶ国の繁雑な人種の生活を管理して居る。比較的狭い道路の目眩るしい交通の整理は主として印度人の巡査が其衝に当つて居る、黒白のダンダラの二尺余の棒切れを振りかざして、一上一下よく熱閙の巷を秩序的に整理し割合に交通事故のないのは此巡査の働きだ。アノ偉大なる体駆に頭上を白布で巻つけた黒面朱唇の印度巡査は全く上海の一名物たるを失わぬ。　（印画の複製を厳禁す）
001,115,●黄浦灘路＝バンド（上海）　國際都市として世界の諸民族二十七ヶ國の混合雜居の上海はコスモポリタンの市街として他には見られぬ色彩に色どられる。今から八十四年前鴉片戰爭の結果對外商埠地として開港以來急速なる發達を遂げ、最近では人口百五十萬と稱される大上海を現出した。　上海港は揚子江の一分流黄浦江口十三哩の左岸にあり、通稱バンド（黄浦灘路）と呼びなされる繫船區域は各国の代表的銀行會社の商業機關が櫛比集合せる國際的經濟戰場で、高壯なる大ビルデングは河岸を壓して建て列ぶ。街頭に客待つ幾百台の自動車の行列は近代文明の象徵の如く正に東洋一を誇つて居る。　（印畫の複製を嚴禁す）／／●黄浦灘路＝バンド（上海）　国際都市として世界の諸民族二十七ヶ国の混合雑居の上海はコスモポリタンの市街として他には見られぬ色彩に色どられる。今から八十四年前鴉片戦争の結果対外商埠地として開港以来急速なる発達を遂げ、最近では人口百五十万と称される大上海を現出した。　上海港は揚子江の一分流黄浦江口十三哩の左岸にあり、通称バンド（黄浦灘路）と呼びなされる繋船区域は各国の代表的銀行会社の商業機関が櫛比集合せる国際的経済戦場で、高壮なる大ビルデングは河岸を圧して建て列ぶ。街頭に客待つ幾百台の自動車の行列は近代文明の象徴の如く正に東洋一を誇つて居る。　（印画の複製を厳禁す）
001,116,●罷市中の南京路（上海）　最近南京路事件の發端地であり、上海第一の商業中樞區域である。平常ならば織るが如き各種の交通機關で車道は埋まり、行人の肩摩轂擊で歩行の自由を奪われる程の人道、兩側の各商店の店頭から揭揚される各種雜多の旌旗は街頭に五彩の渦巻を起して所謂上海氣分を漲らす。六月二日些細なる國際感情の衝突から此の街の一角に發砲の不祥事件があつたのをきつかけに市那商店は一齊に全罷市を斷行した、而して日英を標的として猛然たる排外運動は燎原の火のやうに支那全土に瀰漫した。　（印畫の複製を嚴禁す）／／●罷市中の南京路（上海）　最近南京路事件の発端地であり、上海第一の商業中枢区域である。平常ならば織るが如き各種の交通機関で車道は埋まり、行人の肩摩轂撃で歩行の自由を奪われる程の人道、両側の各商店の店頭から掲揚される各種雑多の旌旗は街頭に五彩の渦巻を起して所謂上海気分を漲らす。六月二日些細なる国際感情の衝突から此の街の一角に発砲の不祥事件があつたのをきつかけに市那商店は一斉に全罷市を断行した、而して日英を標的として猛然たる排外運動は燎原の火のやうに支那全土に瀰漫した。　（印画の複製を厳禁す）
001,117,●寒山寺（蘇州）　寒山寺は楓橋夜泊詩＝月落烏啼霜滿天　江楓漁火對愁眠、姑蘇城外寒山寺、夜半鐘聲到客船＝の有名な詩と共に古くから我が國に知られた寺で、蘇州城外西、里余の所にある。寺は約千四百年前梁の武帝天監年間に起り當時は妙利普明塔院と稱した、其の後火を失する事五度に及び創建の歷史は古いけれども現在のものは割に新しい。文徵明の書になる張繼の詩碑以外には見るべき遺跡の何物も殘つてゐない。　（印畫の複製を嚴禁す）／／●寒山寺（蘇州）　寒山寺は楓橋夜泊詩＝月落烏啼霜満天　江楓漁火対愁眠、姑蘇城外寒山寺、夜半鐘声到客船＝の有名な詩と共に古くから我が国に知られた寺で、蘇州城外西、里余の所にある。寺は約千四百年前梁の武帝天監年間に起り当時は妙利普明塔院と称した、其の後火を失する事五度に及び創建の歴史は古いけれども現在のものは割に新しい。文徴明の書になる張継の詩碑以外には見るべき遺跡の何物も残つてゐない。　（印画の複製を厳禁す）
001,118,●寒山寺の詩碑（蘇州）　張繼の詩は唐時代のもので、最も古い筆者は宋王邭公の筆になるものであるが、今はそのあとかたもない　次は明代の文徵明の筆になるもので、之も度々の炎上に壤れ、久しく草間に捨てられてあつたが、今は繼ぎ合はして壁間にはめ込んである（寫眞左端）　新碑（右端竪に立つてゐる）は淸末の大儒者兪曲園の筆になるものである。尚同詩については昔から種々と異論があつて詩中「江楓漁火」は江楓でなく「江村漁火」が本當だといふ説が有力で新碑の筆者である兪曲園も碑面には江楓と書いてあるが裏面には江村が事實らしいといふ考證文が刻してある。　（印畫の複製を嚴禁す）／／●寒山寺の詩碑（蘇州）　張継の詩は唐時代のもので、最も古い筆者は宋王邭公の筆になるものであるが、今はそのあとかたもない　次は明代の文徴明の筆になるもので、之も度々の炎上に壌れ、久しく草間に捨てられてあつたが、今は継ぎ合はして壁間にはめ込んである（写真左端）　新碑（右端竪に立つてゐる）は清末の大儒者兪曲園の筆になるものである。尚同詩については昔から種々と異論があつて詩中「江楓漁火」は江楓でなく「江村漁火」が本当だといふ説が有力で新碑の筆者である兪曲園も碑面には江楓と書いてあるが裏面には江村が事実らしいといふ考証文が刻してある。　（印画の複製を厳禁す）
001,119,●女夫船頭（上海）　上海には水上生活者の群れが可なりに多い、夫婦一代は兎に角子々孫々船を唯一の世界として板子一枚の下は地獄と觀じて居るかどうかは知らぬが、棹一本、櫓一丁の元手で女夫共稼の渡世は割に平和だ。南方の支那では婦人に纒足などをして鵞鳥のやうな歩方をして居るものは一人も居ない、男と一緒に勞働に服して生産に努力する處に彼等の強味がある。上海を中心に女權運動の盛んなのもあな勝女船頭の影響とも云へまいか、女はその足からの解放によつて先づ新しい生活に目醒めたのである。　（印畫の複製を嚴禁す）／／●女夫船頭（上海）　上海には水上生活者の群れが可なりに多い、夫婦一代は兎に角子々孫々船を唯一の世界として板子一枚の下は地獄と観じて居るかどうかは知らぬが、棹一本、櫓一丁の元手で女夫共稼の渡世は割に平和だ。南方の支那では婦人に纒足などをして鵞鳥のやうな歩方をして居るものは一人も居ない、男と一緒に労働に服して生産に努力する処に彼等の強味がある。上海を中心に女権運動の盛んなのもあな勝女船頭の影響とも云へまいか、女はその足からの解放によつて先づ新しい生活に目醒めたのである。　（印画の複製を厳禁す）
001,120,●小渡船（上海）　河流の多い南支の風景は到る處水鄕の感を起させる從つて船運の便が發達して古から操舟の術が發達して居る。燕のやうな櫓部の恰好も面白いが半圓形の屋根を設けた下には船頭の生涯を托する小天地がある、朝には呉客を迎へ、夕には越人を送る渡船業者の人生觀こそ聞かま欲しい。　（印畫の複製を嚴禁す）／／●小渡船（上海）　河流の多い南支の風景は到る処水郷の感を起させる従つて船運の便が発達して古から操舟の術が発達して居る。燕のやうな櫓部の恰好も面白いが半円形の屋根を設けた下には船頭の生涯を托する小天地がある、朝には呉客を迎へ、夕には越人を送る渡船業者の人生観こそ聞かま欲しい。　（印画の複製を厳禁す）
001,121,●明の孝陵（南京）　南京朝陽門外約三哩を距てた鐘山の南西麓に築かれた明の孝陵は、太祖洪武帝と其妃馬皇后を合葬したもので、周圍の景觀の宏壯雄大は今日も尚ほ當時明朝の盛運を偲ばしむるものがある。長髮賊の亂には南京城と共に兵火の災に罹つて廟堂は烏有に歸した以來今尚ほ頽廢に委せられて居る。此の寫眞を撮るために櫻井が南京停車場前で群集に包圍攻擊を受けあはや排日騷ぎの犧牲にならんとした時、彼の大説敎に感激して尋ねて來た二人の敎師と五人の學生は、とう（とう）此寫眞を撮るために頭に繃帶した櫻井を案内してくれた。印畫會としては尊い記念の撮寫である。　（印畫の複製を嚴禁す）／／●明の孝陵（南京）　南京朝陽門外約三哩を距てた鐘山の南西麓に築かれた明の孝陵は、太祖洪武帝と其妃馬皇后を合葬したもので、周囲の景観の宏壮雄大は今日も尚ほ当時明朝の盛運を偲ばしむるものがある。長髪賊の乱には南京城と共に兵火の災に罹つて廟堂は烏有に帰した以来今尚ほ頽廃に委せられて居る。此の写真を撮るために桜井が南京停車場前で群集に包囲攻撃を受けあはや排日騒ぎの犠牲にならんとした時、彼の大説教に感激して尋ねて来た二人の教師と五人の学生は、とう（とう）此写真を撮るために頭に繃帯した桜井を案内してくれた。印画会としては尊い記念の撮写である。　（印画の複製を厳禁す）
001,122,●明孝陵　石獸像（南京）　陵道の兩側約一哩餘の間、七八十歩每に石像の獅子、象、駱駝、麒麟、馬、文官．武官．等が道を挾んで立つて居る。　これは人蓄を始め森羅万象皆帝王の陵基を守るといふ意味から建立したものでその小さいもので七八尺、大きいものは二十尺餘にも餘るものが一塊の巨大な巖に彫刻されて、驚くべき異觀を呈して居る。　（印畫の複製を嚴禁す）／／●明孝陵　石獣像（南京）　陵道の両側約一哩余の間、七八十歩毎に石像の獅子、象、駱駝、麒麟、馬、文官．武官．等が道を挟んで立つて居る。　これは人蓄を始め森羅万象皆帝王の陵基を守るといふ意味から建立したものでその小さいもので七八尺、大きいものは二十尺余にも余るものが一塊の巨大な巌に彫刻されて、驚くべき異観を呈して居る。　（印画の複製を厳禁す）
001,123,●雪の杣小屋（興安嶺）　汽車を捨て、四十四露里、北滿唯一の高地（海拔四千尺）興安嶺がある。そこには零下四十七度のレコードがある。水も木も石も萬物はみな凍る。　その寒さに丸太を積み重ねた露西亞式の杣小屋からほそ（ぼそ）と炊煙が上ってゐる。霜花戞々となる夜、雪に冴ゆる靑白い月光、夢路は何をたどるだらう。　（印畫の複製を嚴禁す）／／●雪の杣小屋（興安嶺）　汽車を捨て、四十四露里、北満唯一の高地（海抜四千尺）興安嶺がある。そこには零下四十七度のレコードがある。水も木も石も万物はみな凍る。　その寒さに丸太を積み重ねた露西亜式の杣小屋からほそ（ぼそ）と炊煙が上ってゐる。霜花戞々となる夜、雪に冴ゆる青白い月光、夢路は何をたどるだらう。　（印画の複製を厳禁す）
001,124,◎連山關附近の雪景（安奉線）　凍結した路上の雪は歩けば戞々と音して足下で軌しる、街への勞働に出かけた労力は、西に傾く太陽に感謝つゝ山陰の己が村へと急ぐ。白雪の衣に裝はれた冬枯の山は美しい笑をもて平和の休憩にまで彼れを迎へる。　（印畫の複製を嚴禁す）／／◎連山関附近の雪景（安奉線）　凍結した路上の雪は歩けば戞々と音して足下で軌しる、街への労働に出かけた労力は、西に傾く太陽に感謝つゝ山陰の己が村へと急ぐ。白雪の衣に装はれた冬枯の山は美しい笑をもて平和の休憩にまで彼れを迎へる。　（印画の複製を厳禁す）
001,125,●興安嶺の白樺　（北滿）　白樺の森、それ自身は既にロマンテツクな感じを與へる。それが雪原の中に見出されることに於て一層深い印象である。五、六月頃雪消江の春光にあの夢のやうな若芽の出る光景を想像するだに一種の感激ではないか。　（印畫の複製を嚴禁す）／／●興安嶺の白樺　（北満）　白樺の森、それ自身は既にロマンテツクな感じを与へる。それが雪原の中に見出されることに於て一層深い印象である。五、六月頃雪消江の春光にあの夢のやうな若芽の出る光景を想像するだに一種の感激ではないか。　（印画の複製を厳禁す）
001,126,●霜の花（北滿）　霜の花の華麗、壯美は曾つてスカンヂナビアの冬の物語りに見、北獨逸の都に現はれ、時に北京の冬の朝に眺めらるゝ事を旅人の話に聞いた。今興安嶺の山中零下三十度の嚴寒中に圖らずも之を見てカメラの中に納めることが出來た事を喜ぶ。　霜花の成因については科學的には面白い研究であるが、通俗に之を解釋すれば空中の水分が枝條に附着しがのが強烈なる寒氣に遇ふて結霜するので天巧の神秘だ。　（印畫の複製を嚴禁す）／／●霜の花（北満）　霜の花の華麗、壮美は曽つてスカンヂナビアの冬の物語りに見、北独逸の都に現はれ、時に北京の冬の朝に眺めらるゝ事を旅人の話に聞いた。今興安嶺の山中零下三十度の厳寒中に図らずも之を見てカメラの中に納めることが出来た事を喜ぶ。　霜花の成因については科学的には面白い研究であるが、通俗に之を解釈すれば空中の水分が枝条に附着しがのが強烈なる寒気に遇ふて結霜するので天巧の神秘だ。　（印画の複製を厳禁す）
001,127,●船の部落（南支）　昔からの諺に船陸に上るといふことがあるが水鄕の南支には往々船で造られた一部落を見出す。正に文字通り船陸に上つたのだ。まさか水害を恐れて船型に家を造つたものではあるまい腐杇して水上に適しなくなつた古船は陸岸に引上げられて隱居さす。同時に老人や子供等も此の家に移されることだらう、菰を以て覆はれた屋根、無雜作に明けた窓、これも水陸生活の推移を物語る人間史の一ドキユメントであらねばならぬ　（印畫の複製をお斷りします）／／●船の部落（南支）　昔からの諺に船陸に上るといふことがあるが水郷の南支には往々船で造られた一部落を見出す。正に文字通り船陸に上つたのだ。まさか水害を恐れて船型に家を造つたものではあるまい腐杇して水上に適しなくなつた古船は陸岸に引上げられて隠居さす。同時に老人や子供等も此の家に移されることだらう、菰を以て覆はれた屋根、無雑作に明けた窓、これも水陸生活の推移を物語る人間史の一ドキユメントであらねばならぬ　（印画の複製をお断りします）
001,128,●乞丐船（南支）　水の世界に見出した花子（乞食）の生活には矢張り船もいれば櫂も要る、女なるが故に兒を抱いて居るのも怪しむに足らないが、乞丐船の存在はどうしても水鄕でなければ見られぬ圖だ。漂浪の生涯を眞に板子一枚に托して西に東に水草を追ふ彼等は陸に見出す乞丐よりも反つて氣樂さうにも見江る。　（印畫の複製を嚴禁す）／／●乞丐船（南支）　水の世界に見出した花子（乞食）の生活には矢張り船もいれば櫂も要る、女なるが故に児を抱いて居るのも怪しむに足らないが、乞丐船の存在はどうしても水郷でなければ見られぬ図だ。漂浪の生涯を真に板子一枚に托して西に東に水草を追ふ彼等は陸に見出す乞丐よりも反つて気楽さうにも見江る。　（印画の複製を厳禁す）
001,129,●蘇州城外の運河（南支）　蘇州は古來上有天堂、下有蘇杭と謳はれた程杭州と共に山水有勝の地である。往昔呉の闔閭王が伍子胥に命じて築城し周圍四十七支里古は天の八風に象りて陸門八、地の八卦の象りて水門八あり頗る偉觀を極めたと傳へられる。　物變り星移りて風雨二千有五百年、姑蘇城外に夜半の鐘聲が聞江た客船には何處の有情子が乘つて居たか河水空しく流れて城壁の黑煉瓦は苔徒らに靑い。　（印畫の複製を嚴禁す）／／●蘇州城外の運河（南支）　蘇州は古来上有天堂、下有蘇杭と謳はれた程杭州と共に山水有勝の地である。往昔呉の闔閭王が伍子胥に命じて築城し周囲四十七支里古は天の八風に象りて陸門八、地の八卦の象りて水門八あり頗る偉観を極めたと伝へられる。　物変り星移りて風雨二千有五百年、姑蘇城外に夜半の鐘声が聞江た客船には何処の有情子が乗つて居たか河水空しく流れて城壁の黒煉瓦は苔徒らに青い。　（印画の複製を厳禁す）
001,130,●鵜飼船（蘇州郊外）　斷橋のあなたから帆船が二ツ下りて來る。川は次第に廣がつて江村の夏の晝は森閑としてもの靜かだ。木蔭に憇ふて居た鵜飼船は水面に大きな波紋を描いて船を河心に進めると鵜は一齊に船側に隨つて泳ぐ。やがて鵜は水中にくゞつたかと思ふと鵜飼は船ばたを叩き聲を勵まして切に號令を發して獲物に氣合をかける。而して獲物に胃の腑をふくらました鵜はポカツト水面に浮び上ると長い竹鈎のついた棹で船に引よせその獲物を吐かす。かゞり火を焚いて水中に日影を落しつゝ欵合の聲を流がす夏の夜の情趣はなくも鵜飼は確かに夏の畫題だ。　（印畫の複製をお斷りします）／／●鵜飼船（蘇州郊外）　断橋のあなたから帆船が二ツ下りて来る。川は次第に広がつて江村の夏の昼は森閑としてもの静かだ。木蔭に憇ふて居た鵜飼船は水面に大きな波紋を描いて船を河心に進めると鵜は一斉に船側に随つて泳ぐ。やがて鵜は水中にくゞつたかと思ふと鵜飼は船ばたを叩き声を励まして切に号令を発して獲物に気合をかける。而して獲物に胃の腑をふくらました鵜はポカツト水面に浮び上ると長い竹鈎のついた棹で船に引よせその獲物を吐かす。かゞり火を焚いて水中に日影を落しつゝ欵合の声を流がす夏の夜の情趣はなくも鵜飼は確かに夏の画題だ。　（印画の複製をお断りします）
001,131,●橋（蘇州附近）　水から見る表蘇州の街區と街道の聯接は言ふ迄もなく橋である。しかもその橋はアーチ型に半圓を描いて水面にその影を落す處に全圓形を現はして如何にも巧みなる美を表現する。橋上の廟も風致としては却々に面白く支那でなくては見られぬ景趣である。　（印畫の複製を嚴禁す）／／●橋（蘇州附近）　水から見る表蘇州の街区と街道の聯接は言ふ迄もなく橋である。しかもその橋はアーチ型に半円を描いて水面にその影を落す処に全円形を現はして如何にも巧みなる美を表現する。橋上の廟も風致としては却々に面白く支那でなくては見られぬ景趣である。　（印画の複製を厳禁す）
001,132,●水田の灌漑（南京）　三伏の暑熱は生けるものゝ總てを旱魃の憂にまで導く、瀨戸の裏田には今日も水揚げをせねばならぬ。チヨロ（チヨロ）小川に水揚機を据つけた儞達は鄙歌面白く二六時中一種のリズムを起して勞役に從つて居る。省内何千萬石の江蘇米の産出はかくて粒々辛苦の賜である之れも夏の日の情景の一つだ。　（印畫の複製を嚴禁す）／／●水田の潅漑（南京）　三伏の暑熱は生けるものゝ総てを旱魃の憂にまで導く、瀬戸の裏田には今日も水揚げをせねばならぬ。チヨロ（チヨロ）小川に水揚機を据つけた儞達は鄙歌面白く二六時中一種のリズムを起して労役に従つて居る。省内何千万石の江蘇米の産出はかくて粒々辛苦の賜である之れも夏の日の情景の一つだ。　（印画の複製を厳禁す）
001,133,●支那農家（南滿）　下層の支那農民の貧しい生活費の中一日の食料費はタツタ八錢六厘だと聞いたら生活難に惱む日本人などは吃驚するだろう。前庭の高粱畝は既に秋の取入れを濟ませて來る冬の生活には差つかゑない農民の安らかさを見る時、安泰を裝う王侯の生活よりもプロの幸福はこゝにある。　（印畫の複製を嚴禁す）／／●支那農家（南満）　下層の支那農民の貧しい生活費の中一日の食料費はタツタ八銭六厘だと聞いたら生活難に悩む日本人などは吃驚するだろう。前庭の高粱畝は既に秋の取入れを済ませて来る冬の生活には差つかゑない農民の安らかさを見る時、安泰を装う王侯の生活よりもプロの幸福はこゝにある。　（印画の複製を厳禁す）
001,134,●天齊廟（大連西崗子）　天齊廟は道敎の一種として取扱はれて居る。支那最古の信仰で後代道敎と結び、佛敎を取入れ今日に至つた最も普遍的な支那の宗敎である。　（印畫の複製を嚴禁す）／／●天斉廟（大連西崗子）　天斉廟は道教の一種として取扱はれて居る。支那最古の信仰で後代道教と結び、仏教を取入れ今日に至つた最も普遍的な支那の宗教である。　（印画の複製を厳禁す）
001,135,●至聖孔子の墳塋（山東曲阜）　濟南から八十哩の處に曲阜驛がある。驛から更らに六哩にして曲阜縣城があり、城外約六萬坪の地を相して大聖孔子の墳域が築かれて居る。舊紀には冢の高さ一丈五尺南北五丈東西六丈五尺馬鬣の如しとあるが現在は圓形の土饅頭である。至聖文宣王の謚號は元武宗の追封したものである。靈界の偉人こゝに瞑して既に二千年東洋文化の發祥は長しへに此の曲阜の地に輝いて居る。　（印畫の複製を嚴禁す）／／●至聖孔子の墳塋（山東曲阜）　済南から八十哩の処に曲阜駅がある。駅から更らに六哩にして曲阜県城があり、城外約六万坪の地を相して大聖孔子の墳域が築かれて居る。旧紀には冢の高さ一丈五尺南北五丈東西六丈五尺馬鬣の如しとあるが現在は円形の土饅頭である。至聖文宣王の謚号は元武宗の追封したものである。霊界の偉人こゝに瞑して既に二千年東洋文化の発祥は長しへに此の曲阜の地に輝いて居る。　（印画の複製を厳禁す）
001,136,●石門（山東曲阜）　曲阜の孔子廟に行く參道に牌樓がある。此の牌樓は支那の何處にも見出される頌德門で孔子の人格德望を永遠に傳ふるための紀念物である。　（印畫の複製を嚴禁す）／／●石門（山東曲阜）　曲阜の孔子廟に行く参道に牌楼がある。此の牌楼は支那の何処にも見出される頌徳門で孔子の人格徳望を永遠に伝ふるための紀念物である。　（印画の複製を厳禁す）
001,137,◎支那兵（山海關にて）　彈丸袋を肩に掛けて、付け劍も物々しく直立不動の支那兵は決して我が將卒から見劣りはしないが、然し自巳のパンを安易に得んとし軍服を着るものと、國家の干城として赤心奉公に盡すものとの間には、巳れ一個を脊負つて立つのと、國家を自巳一身に擔ふとの差別がある事はどうする事も出來まい。　（印畫の複製を嚴禁す）／／◎支那兵（山海関にて）　弾丸袋を肩に掛けて、付け剣も物々しく直立不動の支那兵は決して我が将卒から見劣りはしないが、然し自巳のパンを安易に得んとし軍服を着るものと、国家の干城として赤心奉公に尽すものとの間には、巳れ一個を脊負つて立つのと、国家を自巳一身に担ふとの差別がある事はどうする事も出来まい。　（印画の複製を厳禁す）
001,138,◆蓮歩楚々（湯崗子）　湯崗子溫泉對翠閣から不圖窓外に目をやると池の畔を三々伍々佳人楚々として蓮歩を運ぶ。日支共存榮の立場から支那舘龍泉別墅を加へた。溫泉は年一年と初期の目的に近づきつゝあるは自他共に慶賀に堪えない。　（印畫の複製を嚴禁す）／／◆蓮歩楚々（湯崗子）　湯崗子温泉対翠閣から不図窓外に目をやると池の畔を三々伍々佳人楚々として蓮歩を運ぶ。日支共存栄の立場から支那舘竜泉別墅を加へた。温泉は年一年と初期の目的に近づきつゝあるは自他共に慶賀に堪えない。　（印画の複製を厳禁す）
001,139,●釣魚臺附近　滿洲耶馬溪の俗稱ある形勝地で、翠松紅蘿を點彩した斷巖絶崖が細河の碧潭に臨んで數十町の間壁立して居る。汽車はその崖下を走り車窓の眺め旅情を慰むるに足る。　（印畫の複製を嚴禁す）／／●釣魚台附近　満洲耶馬渓の俗称ある形勝地で、翠松紅蘿を点彩した断巌絶崖が細河の碧潭に臨んで数十町の間壁立して居る。汽車はその崖下を走り車窓の眺め旅情を慰むるに足る。　（印画の複製を厳禁す）
001,140,●釣魚臺（安奉線橋頭）　橋頭驛から約一里細河に沿ふて車窓から眺めらるゝ峽谷の景色は遠く塵界を隔てたものである。　その中風光の最も明媚なる所を釣魚臺と名づけ斷崖絶壁の下、碧潭深淵をたたへ山水の景風滿洲第一の稱がある。　（印畫の複製を嚴禁す）／／●釣魚台（安奉線橋頭）　橋頭駅から約一里細河に沿ふて車窓から眺めらるゝ峡谷の景色は遠く塵界を隔てたものである。　その中風光の最も明媚なる所を釣魚台と名づけ断崖絶壁の下、碧潭深淵をたたへ山水の景風満洲第一の称がある。　（印画の複製を厳禁す）
001,141,●哈爾賓《哈爾賓》街頭所見（北滿）　さながらゴルキーの「どん底」に出て來るやうな場面である。舞臺をそのまゝの息苦しい現實だ。空の鳥には巢があり、野の狐には穴があるけれども、彼等には枕する處がないのだ。ロマノフ王朝の政治が民衆とあまりに懸絶し過ぎて居た結果は、富豪顯紳の乾坤一變、無一文とされた結果は隨所にこんな悲惨が演ぜられたものだつた。世に急轉直下の流轉ほど哀れなものはない。　（印畫の複製を嚴禁す）／／●哈爾賓街頭所見（北満）　さながらゴルキーの「どん底」に出て来るやうな場面である。舞台をそのまゝの息苦しい現実だ。空の鳥には巣があり、野の狐には穴があるけれども、彼等には枕する処がないのだ。ロマノフ王朝の政治が民衆とあまりに懸絶し過ぎて居た結果は、富豪顕紳の乾坤一変、無一文とされた結果は随所にこんな悲惨が演ぜられたものだつた。世に急転直下の流転ほど哀れなものはない。　（印画の複製を厳禁す）
001,142,●北陵の山門（奉天）　由來靈地と樹林とは不可分のものと見江る。だがそうだからとて自然のまゝに放置することがより神聖さを加へるとは思へない筈なのに、現實に即することしか知らぬ民國人達はともすると靈廟を荒廢に委してすましてゐる。祖先の祭り、それを絶やす國民が國政に冷淡なのも决して遇然ではないだらう。　（印畫の複製を嚴禁す）／／●北陵の山門（奉天）　由来霊地と樹林とは不可分のものと見江る。だがそうだからとて自然のまゝに放置することがより神聖さを加へるとは思へない筈なのに、現実に即することしか知らぬ民国人達はともすると霊廟を荒廃に委してすましてゐる。祖先の祭り、それを絶やす国民が国政に冷淡なのも决して遇然ではないだらう。　（印画の複製を厳禁す）
001,143,●鴨綠江上流の朝色　雲の奥に潺淙の響きを包み、朝色未だ調はざるに早筏は雲の絶間を雲に追はれ、哀切なる勞働歌に初秋の憂ひを長く引いて、二百幾十餘里の長い流浪の一頁を繰る。山靈を溶ひて飽く迄も淸澄な水も、果ては世の怨みを泛べ、耻を流して、爭鬪の人生を横切つて河幅七八十間「十字に開けば眞帆片帆」の鴨橋下に混濁に凍る。今は只徒に山の紫を抱いて片塵も止めず、六根淸淨の雲外の杖は暫くはこの聖流に添ふて白頭山頂へと導かれて行くのだ。　（印畫の複製を嚴禁す）／／●鴨緑江上流の朝色　雲の奥に潺淙の響きを包み、朝色未だ調はざるに早筏は雲の絶間を雲に追はれ、哀切なる労働歌に初秋の憂ひを長く引いて、二百幾十余里の長い流浪の一頁を繰る。山霊を溶ひて飽く迄も清澄な水も、果ては世の怨みを泛べ、耻を流して、争闘の人生を横切つて河幅七八十間「十字に開けば真帆片帆」の鴨橋下に混濁に凍る。今は只徒に山の紫を抱いて片塵も止めず、六根清浄の雲外の杖は暫くはこの聖流に添ふて白頭山頂へと導かれて行くのだ。　（印画の複製を厳禁す）
001,144,●天池湖　その一　（白頭山頂）　圓頂緩斜、女性的なふくよかな山肌は白銀に輝き茲八千尺の白頭山頂、秀巒五座を擁して千古の雪を溶かし一碧の銀鏡を抱く。天池湖と呼び周圍三里、常に妖氣を含んで凄麗、ダンテの神曲の巨人が繫がるゝ寒冷地獄を聯想するが如く、異樣なシヨツクを享ける妖美な非現世的な景趣のものである。　（印畫の複製を嚴禁す）／／●天池湖　その一　（白頭山頂）　円頂緩斜、女性的なふくよかな山肌は白銀に輝き茲八千尺の白頭山頂、秀巒五座を擁して千古の雪を溶かし一碧の銀鏡を抱く。天池湖と呼び周囲三里、常に妖気を含んで凄麗、ダンテの神曲の巨人が繋がるゝ寒冷地獄を聯想するが如く、異様なシヨツクを享ける妖美な非現世的な景趣のものである。　（印画の複製を厳禁す）
