ID,Page,Text
003,21,●水煙管（濟南にて）　巻煙草の一本買をする程零細な金の單位に安住される支那商民の生活は幸福だと言はねばならぬ。路傍に開いた煙草店の爺さん商賣の暇に水煙草の一服にも天下の泰平を謳歌する趣がある。　（印畫の複製を嚴禁す）／／●水煙管（済南にて）　巻煙草の一本買をする程零細な金の単位に安住される支那商民の生活は幸福だと言はねばならぬ。路傍に開いた煙草店の爺さん商売の暇に水煙草の一服にも天下の泰平を謳歌する趣がある。　（印画の複製を厳禁す）
003,22,要入力／／要入力
003,23,●北響堂山の第二窟(1)（河南省）　響堂には南北二山あり、直隷省磁州にあるは南にして、河南省武安縣にあるものを北といふ。共に北齊時代に開鑿された石窟である。　端麗なる釋尊の坐像は北齊藝術の代表的なもので、衣紋の襞線、背光内の忍冬模樣の巧緻なる、觀るものをして恍惚たらしむ。　（印畫の複製を嚴禁す）／／●北響堂山の第二窟(1)（河南省）　響堂には南北二山あり、直隷省磁州にあるは南にして、河南省武安県にあるものを北といふ。共に北斉時代に開鑿された石窟である。　端麗なる釈尊の坐像は北斉芸術の代表的なもので、衣紋の襞線、背光内の忍冬模様の巧緻なる、観るものをして恍惚たらしむ。　（印画の複製を厳禁す）
003,24,●南響堂山の全景（直隷省）　直隷省磁州の南響堂山は北齊時代の佛敎遺跡として有數の石窟である。磁州窯で名高い彭城鎭の北ほど近き所、山砦を想はすやうな寺觀の下構、古色蒼然たる七層の塼塔で直ちにそれと知られる。窟内二層に開鑿せられ上下七洞あり、洞中無數の佛像は一千四百年前の北齊藝術の香を偲ばしむるものがある。　（印畫の複製を嚴禁す）／／●南響堂山の全景（直隷省）　直隷省磁州の南響堂山は北斉時代の仏教遺跡として有数の石窟である。磁州窯で名高い彭城鎮の北ほど近き所、山砦を想はすやうな寺観の下構、古色蒼然たる七層の塼塔で直ちにそれと知られる。窟内二層に開鑿せられ上下七洞あり、洞中無数の仏像は一千四百年前の北斉芸術の香を偲ばしむるものがある。　（印画の複製を厳禁す）
003,25,●南響堂山下段窟第一窟の仙龕（直隷省）　下段右方窟の南壁に刻されたる佛龕は、パコダ型のもので塔屋の模樣は北齊時代の特徴を有し、左右に引き張られたる風鐸は支那固有のものである。均整にして華麗の感を與ふるは來るべき随唐藝術の前驅を物語るものである。　（印畫の複製を嚴禁す）／／●南響堂山下段窟第一窟の仙龕（直隷省）　下段右方窟の南壁に刻されたる仏龕は、パコダ型のもので塔屋の模様は北斉時代の特徴を有し、左右に引き張られたる風鈬は支那固有のものである。均整にして華麗の感を与ふるは来るべき随唐芸術の前駆を物語るものである。　（印画の複製を厳禁す）
003,26,●北響堂山第二窟（2）（河南省）　第二窟内一對の菩薩像の一體で甚だしく破壞されて居る。取殘された反面の顔貌に依つてわづかに當時の雄麗なる面影を傳へて居る。衣紋、瓔珞の装飾は如何にも精妙の手法である。　（印畫の複製を嚴禁す）／／●北響堂山第二窟（2）（河南省）　第二窟内一対の菩薩像の一体で甚だしく破壊されて居る。取残された反面の顔貌に依つてわづかに当時の雄麗なる面影を伝へて居る。衣紋、珱珞の装飾は如何にも精妙の手法である。　（印画の複製を厳禁す）
003,27,●北響堂山第二窟（3）（河南省）　洞内の支提塔基部の彫刻にして、後世の補彩に依り著しく原型を惡化して居るが、尚ほ自由にして豊麗なる鑿痕は北齊趣味を語るもの、未だ眞實味を離れざるところに生命を湛へて居る。　（印畫の複製を嚴禁す）／／●北響堂山第二窟（3）（河南省）　洞内の支提塔基部の彫刻にして、後世の補彩に依り著しく原型を悪化して居るが、尚ほ自由にして豊麗なる鑿痕は北斉趣味を語るもの、未だ真実味を離れざるところに生命を湛へて居る。　（印画の複製を厳禁す）
003,28,●南響堂山の中段窟（直隷省）　此の窟の内外には各時代の銘が澤山雋刻されて居る中央洞窟の左方に勒されたものは明の張應登の詩にして、隋朝開皇の創建とされて居る。巖扉松徑風長掃。礀戸雲窩鶴舊樓。響石鏗々金鼓動。光天燦々斗宿低。幽人煉藥如相訪。の句がある。　（印畫の複製を嚴禁す）／／●南響堂山の中段窟（直隷省）　此の窟の内外には各時代の銘が沢山雋刻されて居る中央洞窟の左方に勒されたものは明の張応登の詩にして、隋朝開皇の創建とされて居る。巌扉松径風長掃。礀戸雲窩鶴旧楼。響石鏗々金鼓動。光天燦々斗宿低。幽人煉薬如相訪。の句がある。　（印画の複製を厳禁す）
003,29,●北響堂山第一窟（河南省）　龕の周邊を圍む飛天並に文樣に特色を有するものである。垂帛模樣は古くから採用されたものであるが、上部の草花模樣は北齊時代に發端して特に支那趣味を加へて來て居る。模樣化された飛天並に左右兩邊の瓔珞型の紐も面白い装飾である。　（印畫の複製を嚴禁す）／／●北響堂山第一窟（河南省）　龕の周辺を囲む飛天並に文様に特色を有するものである。垂帛模様は古くから採用されたものであるが、上部の草花模様は北斉時代に発端して特に支那趣味を加へて来て居る。模様化された飛天並に左右両辺の珱珞型の紐も面白い装飾である。　（印画の複製を厳禁す）
003,30,●支提塔支ふる怪獸（北響堂山第三窟）（河南省）　人體頭獸の怪物は獅子の變化されたもので、支那固有のものと言ふよりは、東歐から中央亞細亞を經て輸入されたものとして見る時、頗る興味深い圖案である　（印畫の複製を嚴禁す）／／●支提塔支ふる怪獣（北響堂山第三窟）（河南省）　人体頭獣の怪物は獅子の変化されたもので、支那固有のものと言ふよりは、東欧から中央亜細亜を経て輸入されたものとして見る時、頗る興味深い図案である　（印画の複製を厳禁す）
003,31,●南響堂山下段窟第二窟の本尊佛　（直隸省）下段左方窟に彫鑿せられたる本尊佛は雄勁の手法である。頭光の化佛飛天の構圖も亦頗を富麗の感を與へる。洞中の壁面に勒せられた般若經の大字は書風悠揚にして迫らず巧力兼ね備はるものとされて居る。　（印畫の複製を嚴禁す）／／●南響堂山下段窟第二窟の本尊仏　（直隷省）　下段左方窟に彫鑿せられたる本尊仏は雄勁の手法である。頭光の化仏飛天の構図も亦頗を富麗の感を与へる。洞中の壁面に勒せられた般若経の大字は書風悠揚にして迫らず巧力兼ね備はるものとされて居る。　（印画の複製を厳禁す）
003,32,●北響堂山第三窟（河南省）　第三窟大佛洞内の龕上部の忍冬模樣は最も新しい手法の變化で、此の時代の特徴を語るものである。　響堂山の龕の基底兩側に彫られたる一種の怪獸は希臘風の趣味を傳へる。　（印畫の複製を嚴禁す）／／●北響堂山第三窟（河南省）　第三窟大仏洞内の龕上部の忍冬模様は最も新しい手法の変化で、此の時代の特徴を語るものである。　響堂山の龕の基底両側に彫られたる一種の怪獣は希臘風の趣味を伝へる。　（印画の複製を厳禁す）
003,33,●開城市街（朝鮮）　開城は高麗五百年の榮華の夢を語る舊都である。今は人參の産地として名高い。街頭のカツ衣を頭から羽織つた婦人の姿は如何にも古典的な雅趣を與へる。朝鮮は男の冠帽と女のカツ衣姿で吾々の時代から未だ五百年の遅れを見せて居るかに感ずる。　（印畫の複製を嚴禁す）／／●開城市街（朝鮮）　開城は高麗五百年の栄華の夢を語る旧都である。今は人参の産地として名高い。街頭のカツ衣を頭から羽織つた婦人の姿は如何にも古典的な雅趣を与へる。朝鮮は男の冠帽と女のカツ衣姿で吾々の時代から未だ五百年の遅れを見せて居るかに感ずる。　（印画の複製を厳禁す）
003,34,●水汲み（朝鮮）　洗濯が彼らの生命でゝもあるかのやうに、年中井戸端から離れ得ない鮮婦の水汲み姿は、また一種のロマンティツクな郷土氣分である。手ずれに綺麗な光を放つ素燒の水甕が頭に載せられて運ばれ行く恰好は如何にも原始的で典雅だ。　（印畫の複製を嚴禁す）／／●水汲み（朝鮮）　洗濯が彼らの生命でゝもあるかのやうに、年中井戸端から離れ得ない鮮婦の水汲み姿は、また一種のロマンティツクな郷土気分である。手ずれに綺麗な光を放つ素焼の水甕が頭に載せられて運ばれ行く恰好は如何にも原始的で典雅だ。　（印画の複製を厳禁す）
003,35,●水原城外（朝鮮）　遠く望めば木茸の如く、近く望めばニホの如きが朝鮮農家の草茸屋根である。凹字形に軒の低い押しつぶされたやうな壁の中には溫突が焚かれて、ヨボの群れはその中にうごめく。近くの水原は山紫水明のところ今はこゝに模範農事試驗場が設けられて居る。　（印畫の複製を嚴禁す）／／●水原城外（朝鮮）　遠く望めば木茸の如く、近く望めばニホの如きが朝鮮農家の草茸屋根である。凹字形に軒の低い押しつぶされたやうな壁の中には温突が焚かれて、ヨボの群れはその中にうごめく。近くの水原は山紫水明のところ今はこゝに模範農事試験場が設けられて居る。　（印画の複製を厳禁す）
003,36,●玉泉庵の白佛（朝鮮京城郊外）　玉泉庵の白佛は新羅王以來、北漢山城塞の守備に當つた寺觀の中、藏義寺の境内にあつたもので、後年李太王の時代に白堊に塗替へたものゝ如くに傳へられる。自然石に彫刻された半身の觀世音で、朝鮮型の美人相を如何にもよく表現して居るので有名だ。　（印畫の複製を嚴禁す）／／●玉泉庵の白仏（朝鮮京城郊外）　玉泉庵の白仏は新羅王以来、北漢山城塞の守備に当つた寺観の中、蔵義寺の境内にあつたもので、後年李太王の時代に白堊に塗替へたものゝ如くに伝へられる。自然石に彫刻された半身の観世音で、朝鮮型の美人相を如何にもよく表現して居るので有名だ。　（印画の複製を厳禁す）
003,37,●パゴダ公園の塔（朝鮮京城）　今より約五百年前第七世世祖大王が廢寺興福寺の舊基に一大寺を建立して大圓覺寺と名づけた。その時支那から呼寄せた工人が造つたものに此の大理石の十三重塔がある。現に頭部四塔が側方に取降されて居るのは、昔文錄役の際加藤淸正が内地に持行かんとして果さなかつたものだとの俗説がある。パゴダは外人の命名したもので塔の意味である。　（印畫の複製を嚴禁す）／／●パゴダ公園の塔（朝鮮京城）　今より約五百年前第七世世祖大王が廃寺興福寺の旧基に一大寺を建立して大円覚寺と名づけた。その時支那から呼寄せた工人が造つたものに此の大理石の十三重塔がある。現に頭部四塔が側方に取降されて居るのは、昔文録役の際加藤清正が内地に持行かんとして果さなかつたものだとの俗説がある。パゴダは外人の命名したもので塔の意味である。　（印画の複製を厳禁す）
003,38,●白麻を乾す村（朝鮮京城郊外）　鮮人の着る白衣は夏になれば大底麻に替はる。晒された白麻の長ものは夏の日に綠草の上に乾かされる。夜此の近くの部落から遠く近く砧の音の聞江て來るのは此の麻を打つ音だ。ポプラーの林に風の音冴江て、漢山に落月を眺むる頃、砧を聞くは一種の悲愴を覺江る。　（印畫の複製を嚴禁す）／／●白麻を乾す村（朝鮮京城郊外）　鮮人の着る白衣は夏になれば大底麻に替はる。晒された白麻の長ものは夏の日に緑草の上に乾かされる。夜此の近くの部落から遠く近く砧の音の聞江て来るのは此の麻を打つ音だ。ポプラーの林に風の音冴江て、漢山に落月を眺むる頃、砧を聞くは一種の悲愴を覚江る。　（印画の複製を厳禁す）
003,39,●北漢山の砂防工事（朝鮮京城郊外）　京城は南山と北漢山に挟まれた摺鉢のやうな盆地に出來た街である。松林を覆ふた南山は女性的であるに反し、北漢山は頗る男性的な山である。此の山の花崗岩が風雨に依つて崩流するので山の中腹から階段を作つて大規模の防砂工事が施されて居る。山の斜面がダンダラに仕切られて町へ迫る光景は一種の奇觀である。　（印畫の複製を嚴禁す）／／●北漢山の砂防工事（朝鮮京城郊外）　京城は南山と北漢山に挟まれた摺鉢のやうな盆地に出来た街である。松林を覆ふた南山は女性的であるに反し、北漢山は頗る男性的な山である。此の山の花崗岩が風雨に依つて崩流するので山の中腹から階段を作つて大規模の防砂工事が施されて居る。山の斜面がダンダラに仕切られて町へ迫る光景は一種の奇観である。　（印画の複製を厳禁す）
003,40,●大道易斷（朝鮮）　街頭の哲學者賣卜先生は、町の■（石に甫）石の上に陣取つて恭しく李朝傳來の粗髯をすごいて居る。冠帽と喪（下が衣）帽の菅笠と中折帽とは各時代思想を表示するかのやうに陰陽五行の虎の巻に眼を集めて己が運命を地上に占つて居る。背景の建物や町の景色は近代的な丈け、白衣の鮮人とは別々の方面に歩いて居る心地がする。　（印畫の複製を嚴禁す）／／●大道易断（朝鮮）　街頭の哲学者売卜先生は、町の舗石の上に陣取つて恭しく李朝伝来の粗髯をすごいて居る。冠帽と喪帽の菅笠と中折帽とは各時代思想を表示するかのやうに陰陽五行の虎の巻に眼を集めて己が運命を地上に占つて居る。背景の建物や町の景色は近代的な丈け、白衣の鮮人とは別々の方面に歩いて居る心地がする。　（印画の複製を厳禁す）
003,41,●昌慶苑にて（朝鮮京城）　昌慶苑は昔李朝太祖の造營した壽康宮のあつた處で李王家代々の離宮である。宮闕林泉の配置頗る華麗、苑内翠綠の間に今は大規模の動植物園を附屬した李王家博物館があつて、一般に公開されて居る。冠帽白衣の鮮人長煙管を片手に苑内を悠歩逍遙する樣、いかにも太古の趣がある。　（印畫の複製を嚴禁す）／／●昌慶苑にて（朝鮮京城）　昌慶苑は昔李朝太祖の造営した寿康宮のあつた処で李王家代々の離宮である。宮闕林泉の配置頗る華麗、苑内翠緑の間に今は大規模の動植物園を附属した李王家博物館があつて、一般に公開されて居る。冠帽白衣の鮮人長煙管を片手に苑内を悠歩逍遥する様、いかにも太古の趣がある。　（印画の複製を厳禁す）
003,42,●京城郊外（朝鮮）　京城郊外の朝まだき、露にぬれた街道には塵埃の氣なくして淸々しい。朝霧につゝまれたる北漢山の姿は、未だ見はてぬ夢の境にあるかのよう。犢索く白衣の旅人は三度笠肩までかついで、今日も亦町の市場へと急ぐのである。　（印畫の複製を嚴禁す）／／●京城郊外（朝鮮）　京城郊外の朝まだき、露にぬれた街道には塵埃の気なくして清々しい。朝霧につゝまれたる北漢山の姿は、未だ見はてぬ夢の境にあるかのよう。犢索く白衣の旅人は三度笠肩までかついで、今日も亦町の市場へと急ぐのである。　（印画の複製を厳禁す）
003,43,●刈穫リ（南滿金福沿線）　秋の刈穫りはどこでも活氣と歡びに滿ちて居る。黃玉の色美しい唐玉黍の山は百姓にとつては半歳の努力の結果である。來ん冬のために人も馬も忙しく、暮れゆく秋の一日を營々として働くさまは、心豊かなる平和の情趣である。　（印畫の複製を嚴禁す）／／●刈穫リ（南満金福沿線）　秋の刈穫りはどこでも活気と歓びに満ちて居る。黄玉の色美しい唐玉黍の山は百姓にとつては半歳の努力の結果である。来ん冬のために人も馬も忙しく、暮れゆく秋の一日を営々として働くさまは、心豊かなる平和の情趣である。　（印画の複製を厳禁す）
003,44,●貔子窩海岸（南滿金福沿線）　貔子窩の街は常に海賊の來襲に脅威される。長山列島の島影にかくれて潮と風との加減を見計らつておし寄せるには恰好の處だ。干潮の時には沖合一里も干瀉地を現出して、坐洲した船は泥の上を帆をかけ乍ら滑らして來るのも呑氣な光景である。　（印畫の複製を嚴禁す）／／●貔子窩海岸（南満金福沿線）　貔子窩の街は常に海賊の来襲に脅威される。長山列島の島影にかくれて潮と風との加減を見計らつておし寄せるには恰好の処だ。干潮の時には沖合一里も干瀉地を現出して、坐洲した船は泥の上を帆をかけ乍ら滑らして来るのも呑気な光景である。　（印画の複製を厳禁す）
003,45,●鹽田（南滿金福沿線貔子窩）　一眸幾里を見わたす貔子窩の鹽田は、朝夕の潮の滿干にその眺めは變る。朝靄立ちこむる中に、遙か潮汲み上る風車の隱顯するも趣深い。赤い夕陽の潮水と相映じて天地から紅に染彩されるも壯觀である。かくて天日は日々に、陽炎燃ゆる田毎の作業に鹽は産出される。　（印畫の複製を嚴禁す）／／●塩田（南満金福沿線貔子窩）　一眸幾里を見わたす貔子窩の塩田は、朝夕の潮の満干にその眺めは変る。朝靄立ちこむる中に、遥か潮汲み上る風車の隠顕するも趣深い。赤い夕陽の潮水と相映じて天地から紅に染彩されるも壮観である。かくて天日は日々に、陽炎燃ゆる田毎の作業に塩は産出される。　（印画の複製を厳禁す）
003,46,●城子■（田に童）の街（南滿金福沿線）　城子■（田に童）は關東州境に建設された唯一の街である。碧流河の支流は上げ潮と共に戎克を浮べて、水運の便を供して居る。目に見へぬ日支の相異した政治圏の種々なる錯綜した關係は、州境を中心として常に演ぜられる。金福線の終点として將來異條なる發展を豫想される地方で、日本の租借地防備の第一線の布かれて居る處である。　（印畫の複製を嚴禁す）／／●城子畽の街（南満金福沿線）　城子畽は関東州境に建設された唯一の街である。碧流河の支流は上げ潮と共に戎克を浮べて、水運の便を供して居る。目に見へぬ日支の相異した政治圏の種々なる錯綜した関係は、州境を中心として常に演ぜられる。金福線の終点として将来異条なる発展を予想される地方で、日本の租借地防備の第一線の布かれて居る処である。　（印画の複製を厳禁す）
003,47,●碧流河々口（南滿金福沿線）　碧流河の河口、潮滿ち來れば島影を沒し、潮引き去れば、陸影を現はす。河は白蛇の如く逶蛇として草原を縫ひ、向ひは關東州外の復州縣内となる。州境常に草賊の跋扈を見るも、此の自然の地物が餘りに兒戯の如き政治線であるからだ。　（印畫の複製を嚴禁す）／／●碧流河々口（南満金福沿線）　碧流河の河口、潮満ち来れば島影を没し、潮引き去れば、陸影を現はす。河は白蛇の如く逶蛇として草原を縫ひ、向ひは関東州外の復州県内となる。州境常に草賊の跋扈を見るも、此の自然の地物が余りに児戯の如き政治線であるからだ。　（印画の複製を厳禁す）
003,48,●永安台の望台（南滿金福沿線）　金福線の夾心子驛近く賛子河の流れがある。此邊から見渡す高粱畑の彼方、永安台の望台は明朝の頃倭寇に備へた史跡として名高い。蓋し當時東海の男の子等が万里の波濤を超江て韓滿の邊境を脅かし、新日本を建設せんとした紀念塔である。　（印畫の複製を嚴禁す）／／●永安台の望台（南満金福沿線）　金福線の夾心子駅近く賛子河の流れがある。此辺から見渡す高粱畑の彼方、永安台の望台は明朝の頃倭寇に備へた史跡として名高い。蓋し当時東海の男の子等が万里の波涛を超江て韓満の辺境を脅かし、新日本を建設せんとした紀念塔である。　（印画の複製を厳禁す）
003,49,●秋影（南滿撫順附近にて）　秋水は野に流れ、川の面は空の色を吸ふてコバルトに靑い。赭土の岸邊に今日は赤い裳すその洗濯女もなくて小舟のみ長閑かに橫はる。白菜を洗ふ百姓の黑き手に、白き柔肌の水々しい菜の束が、水浴のニンフの如く渚に轉がるところ秋の影深し。　（印畫の複製を嚴禁す）／／●秋影（南満撫順附近にて）　秋水は野に流れ、川の面は空の色を吸ふてコバルトに青い。赭土の岸辺に今日は赤い裳すその洗濯女もなくて小舟のみ長閑かに横はる。白菜を洗ふ百姓の黒き手に、白き柔肌の水々しい菜の束が、水浴のニンフの如く渚に転がるところ秋の影深し。　（印画の複製を厳禁す）
003,50,●亮甲店のドルメン（南滿金福沿線）　關東州内普蘭店の近く亮甲店の部落に、古代民族の遺跡としてドルメンがある。村民はこれを大石棚と名け尊崇の對象として居る。ドルメンは考古學上新石器時代の遺物として、古代民族の墳墓なりと説明されるもの、州内にこれが存在を發見したことは頗る珍奇なりと謂ふべきである。　（印畫の複製を嚴禁す）／／●亮甲店のドルメン（南満金福沿線）　関東州内普蘭店の近く亮甲店の部落に、古代民族の遺跡としてドルメンがある。村民はこれを大石棚と名け尊崇の対象として居る。ドルメンは考古学上新石器時代の遺物として、古代民族の墳墓なりと説明されるもの、州内にこれが存在を発見したことは頗る珍奇なりと謂ふべきである。　（印画の複製を厳禁す）
003,51,●曠原の秋（南滿金福沿線）　カサコソと散りゆく落葉の森に、陽あし斜に射して曠原の秋は飽まで高い。高粱収穫後の畑はすでに來春のために鋤返されて、緬羊の群れは長閑なる野良に己が餌を漁る。滿洲の秋はわれ等の平和なる樂土にふさわしい構圖であらねばならぬ。　（印畫の複製を嚴禁す）／／●昿原の秋（南満金福沿線）　カサコソと散りゆく落葉の森に、陽あし斜に射して昿原の秋は飽まで高い。高粱収穫後の畑はすでに来春のために鋤返されて、緬羊の群れは長閑なる野良に己が餌を漁る。満洲の秋はわれ等の平和なる楽土にふさわしい構図であらねばならぬ。　（印画の複製を厳禁す）
003,52,●植民する苦力群（南滿撫順附近にて）　北へ流るゝ苦力の群れ、胡砂吹く風の此頃を、何處を指して行くのであろう。彼等の鄕里は打つゞく擾亂に一日の安息もなく、塗炭の苦をからくも滿蒙にのがれ來たれる一族の老幼は、汽車に乘る路銀もなければ一介の荷物を背に、乳呑兒をふところに抱いて、トボ（トボ）と幾十日の行旅を北満の植民地へと歩いて行く。　（印畫の複製を嚴禁す）／／●植民する苦力群（南満撫順附近にて）　北へ流るゝ苦力の群れ、胡砂吹く風の此頃を、何処を指して行くのであろう。彼等の郷里は打つゞく擾乱に一日の安息もなく、塗炭の苦をからくも満蒙にのがれ来たれる一族の老幼は、汽車に乗る路銀もなければ一介の荷物を背に、乳呑児をふところに抱いて、トボ（トボ）と幾十日の行旅を北満の植民地へと歩いて行く。　（印画の複製を厳禁す）
003,53,●燕麥の畑（山西省）　燕麥の穗は秋の陽にうれて野の空氣に快き香を送る天高く氣澄み肥馬しきりに嘶く。畦畔の斷層をそのまゝ自然の懸崖に、野菊の咲ける光景も秋の姿である。馬上の人心なくして唄ふ歌は山西なまりの秋風來である。　（印畫の複製を嚴禁す）／／●燕麦の畑（山西省）　燕麦の穂は秋の陽にうれて野の空気に快き香を送る天高く気澄み肥馬しきりに嘶く。畦畔の断層をそのまゝ自然の懸崖に、野菊の咲ける光景も秋の姿である。馬上の人心なくして唄ふ歌は山西なまりの秋風来である。　（印画の複製を厳禁す）
003,54,●曲陽附近の溝道（山西省）　一路の溝道はまた降雨に際しての水路である。兩側の黃土層は幾十丈の斷崖を築いて數里の間を切通す、偉大なるは自然の力だ。爪先上りの角度に蜿々として續く溝道の馬車は輕い黄塵を上げて畫面の眞ん中に力強い生動を與へる。　（印畫の複製を嚴禁す）／／●曲陽附近の溝道（山西省）　一路の溝道はまた降雨に際しての水路である。両側の黄土層は幾十丈の断崖を築いて数里の間を切通す、偉大なるは自然の力だ。爪先上りの角度に蜿々として続く溝道の馬車は軽い黄塵を上げて画面の真ん中に力強い生動を与へる。　（印画の複製を厳禁す）
003,55,●土雨の降る地（山西省）　山西は黄帝の故土、禹の生地として傳へられる。むかし霾（土雨）の被害に惱める土地として土木治水のため古來から禹の如き物の出たのも當然であらう。陝西の境を流れる大黃河の水にも黄土の國の面影を傳へて山も水も總て黃化し盡さずば已まない。黃褐色に彩られたる高原の耕地は到るところダンダラに整地されて異常なる光景を呈する。　（印畫の複製を嚴禁す）／／●土雨の降る地（山西省）　山西は黄帝の故土、禹の生地として伝へられる。むかし霾（土雨）の被害に悩める土地として土木治水のため古来から禹の如き物の出たのも当然であらう。陝西の境を流れる大黄河の水にも黄土の国の面影を伝へて山も水も総て黄化し尽さずば已まない。黄褐色に彩られたる高原の耕地は到るところダンダラに整地されて異常なる光景を呈する。　（印画の複製を厳禁す）
003,56,●黃土の國（山西省）　黃土の國は蒼古として人も馬も原始のまゝに動く。溝道の中に見出されるアーチ型の關門は、昔桃太郎が鬼が島征伐に行つた時からのやうな色で人を威壓して居る。毛帽の馬夫長鞭を鳴らしながら悠々烟草をくゆらしゆくも閑寂なる山國の情景である。　（印畫の複製を嚴禁す）／／●黄土の国（山西省）　黄土の国は蒼古として人も馬も原始のまゝに動く。溝道の中に見出されるアーチ型の関門は、昔桃太郎が鬼が島征伐に行つた時からのやうな色で人を威圧して居る。毛帽の馬夫長鞭を鳴らしながら悠々烟草をくゆらしゆくも閑寂なる山国の情景である。　（印画の複製を厳禁す）
003,57,●溝道中のある構圖（山西省）　秋陽の斜光は溝道の曲折に或る諧調を與へて黃土を美化する。山西の旅には幾度か黃土の切通を過ぎたが閣子嶺附近の此の景色位カメラ氏を誘惑したことはない。溝道のカーブにヒヨツコリと出喰はした驢先生の姿は此の場合たしかに靜中の動でなければならぬ。　（印畫の複製を嚴禁す）／／●溝道中のある構図（山西省）　秋陽の斜光は溝道の曲折に或る諧調を与へて黄土を美化する。山西の旅には幾度か黄土の切通を過ぎたが閣子嶺附近の此の景色位カメラ氏を誘惑したことはない。溝道のカーブにヒヨツコリと出喰はした驢先生の姿は此の場合たしかに静中の動でなければならぬ。　（印画の複製を厳禁す）
003,58,●五臺縣城外（山西省）　風の日の五臺縣城は黃塵の輕い霧につゝまれて黃色にかすむ。■（髟の下に粗）松な地肌を現はした黃土の斷層に紅葉せる矮樹の生江出てたる姿は老女の化粧したやうにもの凄い。眼下の菜園には正しき畝を作つて韮の葉が靑く延びて居る。　（印畫の複製を嚴禁す）／／●五台県城外（山西省）　風の日の五台県城は黄塵の軽い霧につゝまれて黄色にかすむ。■（髟の下に粗）松《粗鬆》《粗松》な地肌を現はした黄土の断層に紅葉せる矮樹の生江出てたる姿は老女の化粧したやうにもの凄い。眼下の菜園には正しき畝を作つて韮の葉が青く延びて居る。　（印画の複製を厳禁す）
003,59,●五臺縣城（山西省）　一万二千五百呎の標高を有する五臺の峻嶺は西南に廣大なる山裾を引いて、縣城の頭上に威カツに差迫つて居る。山の斜面に築かれた城壁の高さ幾十丈、雛段式に築き上げられたるところ頗る奇觀だ。左方黃土の斷崖にはみ出でたる城外の部落は楡の林に圍まれて美しい。　（印畫の複製を嚴禁す）／／●五台県城（山西省）　一万二千五百呎の標高を有する五台の峻嶺は西南に広大なる山裾を引いて、県城の頭上に威カツに差迫つて居る。山の斜面に築かれた城壁の高さ幾十丈、雛段式に築き上げられたるところ頗る奇観だ。左方黄土の断崖にはみ出でたる城外の部落は楡の林に囲まれて美しい。　（印画の複製を厳禁す）
003,60,●冬近き五臺連峰（山西省）　五臺連峰の空は怪しき雪雲を漂はして冬の近きを知る。豆鎭嶺の谿谷に展開したる黄土の耕地は階段風に高低參差して異樣の景觀である。たま（たま）一群の鴻雁東より西に渡り去れば、高原の晩秋は淋しともまた淋しい。　（印畫の複製を嚴禁す）／／●冬近き五台連峰（山西省）　五台連峰の空は怪しき雪雲を漂はして冬の近きを知る。豆鎮嶺の谿谷に展開したる黄土の耕地は階段風に高低参差して異様の景観である。たま（たま）一群の鴻雁東より西に渡り去れば、高原の晩秋は淋しともまた淋しい。　（印画の複製を厳禁す）
003,61,●五臺山途上（山西省）　黃褐色の山は何處までも續く。一万二千五百呎の五臺山の高峰は眉間に迫つて來る。途は羊膓として黄土の谿べりを傳ふて雲霧の中に消江て行く。素燒のやうな山肌のところ（どころ）に高山植物のやうな秋草が薰つて居る。　（印畫の複製を嚴禁す）／／●五台山途上（山西省）　黄褐色の山は何処までも続く。一万二千五百呎の五台山の高峰は眉間に迫つて来る。途は羊膓として黄土の谿べりを伝ふて雲霧の中に消江て行く。素焼のやうな山肌のところ（どころ）に高山植物のやうな秋草が薫つて居る。　（印画の複製を厳禁す）
003,62,●黃土の斷崖（山西省）　黃褐色の斷崖は幾百丈の高さに屏風のやうに立つ。その中腹を傳ふて危くも通ずる一線の道路は、遠く之れを望めば恰も素燒のつぎ目のやうに見江る。その處をトボ（トボ）と辿る擔荷の驢馬と樵夫の姿は一種の生きた畫彩であらねばならぬ。　（印畫の複製を嚴禁す）／／●黄土の断崖（山西省）　黄褐色の断崖は幾百丈の高さに屏風のやうに立つ。その中腹を伝ふて危くも通ずる一線の道路は、遠く之れを望めば恰も素焼のつぎ目のやうに見江る。その処をトボ（トボ）と辿る担荷の驢馬と樵夫の姿は一種の生きた画彩であらねばならぬ。　（印画の複製を厳禁す）
003,63,●山路ゆく雲水（山西省五台山）　高嶺を包める曉霧は朝の光のさし上るにつれて、峰巒の姿態を刻々に變化す。麓の宿坊から登り來れる二人の雲水は六根淸淨の金剛杖をたよりに南台の奥の院さして歩を運ぶ。山の精の如き二つの靈魂は廓寥たる秋霜の山路を默々として辿り行く。　（印畫の複製を嚴禁す）／／●山路ゆく雲水（山西省五台山）　高嶺を包める暁霧は朝の光のさし上るにつれて、峰巒の姿態を刻々に変化す。麓の宿坊から登り来れる二人の雲水は六根清浄の金剛杖をたよりに南台の奥の院さして歩を運ぶ。山の精の如き二つの霊魂は廓寥たる秋霜の山路を黙々として辿り行く。　（印画の複製を厳禁す）
